userId	geneSymbol	geneName	entrezgene	score	gLink
NTS	NTS	neurotensin	4922	-0.38584417	https://www.ncbi.nlm.nih.gov/gene/?term=4922
NUAK2	NUAK2	NUAK family kinase 2	81788	7.964301	https://www.ncbi.nlm.nih.gov/gene/?term=81788
NUCB2	NUCB2	nucleobindin 2	4925	-0.97028244	https://www.ncbi.nlm.nih.gov/gene/?term=4925
NUDCD3	NUDCD3	NudC domain containing 3	23386	4.114245	https://www.ncbi.nlm.nih.gov/gene/?term=23386
NUDT11	NUDT11	nudix hydrolase 11	55190	0.08009286	https://www.ncbi.nlm.nih.gov/gene/?term=55190
NUDT12	NUDT12	nudix hydrolase 12	83594	0.33301124	https://www.ncbi.nlm.nih.gov/gene/?term=83594
NUDT13	NUDT13	nudix hydrolase 13	25961	0.75486785	https://www.ncbi.nlm.nih.gov/gene/?term=25961
NUDT16P1	NUDT16P1	nudix hydrolase 16 pseudogene 1	152195	0.16923161	https://www.ncbi.nlm.nih.gov/gene/?term=152195
NUDT2	NUDT2	nudix hydrolase 2	318	0.40545177	https://www.ncbi.nlm.nih.gov/gene/?term=318
NUMA1	NUMA1	nuclear mitotic apparatus protein 1	4926	4.528327	https://www.ncbi.nlm.nih.gov/gene/?term=4926
NUP107	NUP107	nucleoporin 107	57122	0.9344167	https://www.ncbi.nlm.nih.gov/gene/?term=57122
NUP155	NUP155	nucleoporin 155	9631	0.1303098	https://www.ncbi.nlm.nih.gov/gene/?term=9631
NUP188	NUP188	nucleoporin 188	23511	5.5922713	https://www.ncbi.nlm.nih.gov/gene/?term=23511
NUP205	NUP205	nucleoporin 205	23165	2.8691628	https://www.ncbi.nlm.nih.gov/gene/?term=23165
NUP210	NUP210	nucleoporin 210	23225	0.74137235	https://www.ncbi.nlm.nih.gov/gene/?term=23225
NUP35	NUP35	nucleoporin 35	129401	1.5903665	https://www.ncbi.nlm.nih.gov/gene/?term=129401
NUP43	NUP43	nucleoporin 43	348995	2.0994792	https://www.ncbi.nlm.nih.gov/gene/?term=348995
NUP88	NUP88	nucleoporin 88	4927	6.6674128	https://www.ncbi.nlm.nih.gov/gene/?term=4927
NUSAP1	NUSAP1	nucleolar and spindle associated protein 1	51203	0.65282035	https://www.ncbi.nlm.nih.gov/gene/?term=51203
NWD1	NWD1	NACHT and WD repeat domain containing 1	284434	-2.0695546	https://www.ncbi.nlm.nih.gov/gene/?term=284434
NXF1	NXF1	nuclear RNA export factor 1	10482	7.8309593	https://www.ncbi.nlm.nih.gov/gene/?term=10482
NXF3	NXF3	nuclear RNA export factor 3	56000	4.9146113	https://www.ncbi.nlm.nih.gov/gene/?term=56000
NXN	NXN	nucleoredoxin	64359	2.493587	https://www.ncbi.nlm.nih.gov/gene/?term=64359
NXPE3	NXPE3	neurexophilin and PC-esterase domain family member 3	91775	0.94485617	https://www.ncbi.nlm.nih.gov/gene/?term=91775
NXT2	NXT2	nuclear transport factor 2 like export factor 2	55916	5.0646267	https://www.ncbi.nlm.nih.gov/gene/?term=55916
NYNRIN	NYNRIN	NYN domain and retroviral integrase containing	57523	2.9880798	https://www.ncbi.nlm.nih.gov/gene/?term=57523
OAS2	OAS2	2'-5'-oligoadenylate synthetase 2	4939	1.8750433	https://www.ncbi.nlm.nih.gov/gene/?term=4939
OAS3	OAS3	2'-5'-oligoadenylate synthetase 3	4940	2.11806	https://www.ncbi.nlm.nih.gov/gene/?term=4940
OASL	OASL	2'-5'-oligoadenylate synthetase like	8638	1.949513	https://www.ncbi.nlm.nih.gov/gene/?term=8638
OBSCN	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	84033	2.329563	https://www.ncbi.nlm.nih.gov/gene/?term=84033
OBSL1	OBSL1	obscurin like 1	23363	5.8636727	https://www.ncbi.nlm.nih.gov/gene/?term=23363
OCA2	OCA2	OCA2 melanosomal transmembrane protein	4948	-0.46050948	https://www.ncbi.nlm.nih.gov/gene/?term=4948
OCRL	OCRL	OCRL, inositol polyphosphate-5-phosphatase	4952	1.7798902	https://www.ncbi.nlm.nih.gov/gene/?term=4952
ODF3B	ODF3B	outer dense fiber of sperm tails 3B	440836	4.844982	https://www.ncbi.nlm.nih.gov/gene/?term=440836
ODF3L1	ODF3L1	outer dense fiber of sperm tails 3 like 1	161753	1.546335	https://www.ncbi.nlm.nih.gov/gene/?term=161753
OGDHL	OGDHL	oxoglutarate dehydrogenase like	55753	1.0833561	https://www.ncbi.nlm.nih.gov/gene/?term=55753
OGG1	OGG1	8-oxoguanine DNA glycosylase	4968	0.47676766	https://www.ncbi.nlm.nih.gov/gene/?term=4968
OGN	OGN	osteoglycin	4969	-0.2684431	https://www.ncbi.nlm.nih.gov/gene/?term=4969
OGT	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	8473	0.39762828	https://www.ncbi.nlm.nih.gov/gene/?term=8473
OLFML1	OLFML1	olfactomedin like 1	283298	0.05650018	https://www.ncbi.nlm.nih.gov/gene/?term=283298
OLFML2B	OLFML2B	olfactomedin like 2B	25903	-0.39870402	https://www.ncbi.nlm.nih.gov/gene/?term=25903
OLFML3	OLFML3	olfactomedin like 3	56944	-0.67030096	https://www.ncbi.nlm.nih.gov/gene/?term=56944
OLR1	OLR1	oxidized low density lipoprotein receptor 1	4973	-0.48329538	https://www.ncbi.nlm.nih.gov/gene/?term=4973
OMD	OMD	osteomodulin	4958	-0.09657106	https://www.ncbi.nlm.nih.gov/gene/?term=4958
OPLAH	OPLAH	5-oxoprolinase, ATP-hydrolysing	26873	2.006282	https://www.ncbi.nlm.nih.gov/gene/?term=26873
OR2L13	OR2L13	olfactory receptor family 2 subfamily L member 13	284521	0.16732465	https://www.ncbi.nlm.nih.gov/gene/?term=284521
OR52N4	OR52N4	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)	390072	0.8581378	https://www.ncbi.nlm.nih.gov/gene/?term=390072
OR5AU1	OR5AU1	olfactory receptor family 5 subfamily AU member 1	390445	0.7883132	https://www.ncbi.nlm.nih.gov/gene/?term=390445
ORAI1	ORAI1	ORAI calcium release-activated calcium modulator 1	84876	1.3909656	https://www.ncbi.nlm.nih.gov/gene/?term=84876
ORAI3	ORAI3	ORAI calcium release-activated calcium modulator 3	93129	2.0930004	https://www.ncbi.nlm.nih.gov/gene/?term=93129
ORC5	ORC5	origin recognition complex subunit 5	5001	-1.2549837	https://www.ncbi.nlm.nih.gov/gene/?term=5001
OSBPL10	OSBPL10	oxysterol binding protein like 10	114884	1.3348321	https://www.ncbi.nlm.nih.gov/gene/?term=114884
OSBPL11	OSBPL11	oxysterol binding protein like 11	114885	4.2839413	https://www.ncbi.nlm.nih.gov/gene/?term=114885
OSBPL1A	OSBPL1A	oxysterol binding protein like 1A	114876	1.0509377	https://www.ncbi.nlm.nih.gov/gene/?term=114876
OSBPL7	OSBPL7	oxysterol binding protein like 7	114881	1.7234634	https://www.ncbi.nlm.nih.gov/gene/?term=114881
OSBPL8	OSBPL8	oxysterol binding protein like 8	114882	5.639701	https://www.ncbi.nlm.nih.gov/gene/?term=114882
OSCAR	OSCAR	osteoclast associated, immunoglobulin-like receptor	126014	0.24150099	https://www.ncbi.nlm.nih.gov/gene/?term=126014
OSCP1	OSCP1	organic solute carrier partner 1	127700	-0.92999154	https://www.ncbi.nlm.nih.gov/gene/?term=127700
OSGEPL1	OSGEPL1	O-sialoglycoprotein endopeptidase like 1	64172	-0.53864646	https://www.ncbi.nlm.nih.gov/gene/?term=64172
OSGIN1	OSGIN1	oxidative stress induced growth inhibitor 1	29948	3.046927	https://www.ncbi.nlm.nih.gov/gene/?term=29948
OSM	OSM	oncostatin M	5008	0.39775053	https://www.ncbi.nlm.nih.gov/gene/?term=5008
OSR1	OSR1	odd-skipped related transcription factor 1	130497	0.063076794	https://www.ncbi.nlm.nih.gov/gene/?term=130497
OSR2	OSR2	odd-skipped related transciption factor 2	116039	-0.3479492	https://www.ncbi.nlm.nih.gov/gene/?term=116039
OSTM1	OSTM1	osteoclastogenesis associated transmembrane protein 1	28962	2.696973	https://www.ncbi.nlm.nih.gov/gene/?term=28962
OTUD1	OTUD1	OTU deubiquitinase 1	220213	0.3839372	https://www.ncbi.nlm.nih.gov/gene/?term=220213
OTUD3	OTUD3	OTU deubiquitinase 3	23252	2.95615	https://www.ncbi.nlm.nih.gov/gene/?term=23252
OTUD5	OTUD5	OTU deubiquitinase 5	55593	4.654065	https://www.ncbi.nlm.nih.gov/gene/?term=55593
OTUD6B	OTUD6B	OTU domain containing 6B	51633	0.35200763	https://www.ncbi.nlm.nih.gov/gene/?term=51633
OVOL1	OVOL1	ovo like transcriptional repressor 1	5017	8.596878	https://www.ncbi.nlm.nih.gov/gene/?term=5017
OXCT1	OXCT1	3-oxoacid CoA-transferase 1	5019	1.6665475	https://www.ncbi.nlm.nih.gov/gene/?term=5019
OXGR1	OXGR1	oxoglutarate receptor 1	27199	0.33772978	https://www.ncbi.nlm.nih.gov/gene/?term=27199
OXNAD1	OXNAD1	oxidoreductase NAD binding domain containing 1	92106	1.7612116	https://www.ncbi.nlm.nih.gov/gene/?term=92106
OXSM	OXSM	3-oxoacyl-ACP synthase, mitochondrial	54995	0.44584048	https://www.ncbi.nlm.nih.gov/gene/?term=54995
P2RX7	P2RX7	purinergic receptor P2X 7	5027	1.029472	https://www.ncbi.nlm.nih.gov/gene/?term=5027
P2RY12	P2RY12	purinergic receptor P2Y12	64805	-0.31010312	https://www.ncbi.nlm.nih.gov/gene/?term=64805
P2RY13	P2RY13	purinergic receptor P2Y13	53829	-0.42085424	https://www.ncbi.nlm.nih.gov/gene/?term=53829
P2RY2	P2RY2	purinergic receptor P2Y2	5029	0.9278156	https://www.ncbi.nlm.nih.gov/gene/?term=5029
P2RY6	P2RY6	pyrimidinergic receptor P2Y6	5031	2.1420927	https://www.ncbi.nlm.nih.gov/gene/?term=5031
P4HA1	P4HA1	prolyl 4-hydroxylase subunit alpha 1	5033	2.6213298	https://www.ncbi.nlm.nih.gov/gene/?term=5033
P4HA2	P4HA2	prolyl 4-hydroxylase subunit alpha 2	8974	3.480421	https://www.ncbi.nlm.nih.gov/gene/?term=8974
P4HA3	P4HA3	prolyl 4-hydroxylase subunit alpha 3	283208	0.06400583	https://www.ncbi.nlm.nih.gov/gene/?term=283208
PA2G4P4	PA2G4P4	proliferation-associated 2G4 pseudogene 4	647033	-0.5455409	https://www.ncbi.nlm.nih.gov/gene/?term=647033
PABPC1L	PABPC1L	poly(A) binding protein cytoplasmic 1 like	80336	1.4228462	https://www.ncbi.nlm.nih.gov/gene/?term=80336
PADI2	PADI2	peptidyl arginine deiminase 2	11240	2.4985988	https://www.ncbi.nlm.nih.gov/gene/?term=11240
PAEP	PAEP	progestagen associated endometrial protein	5047	16.661098	https://www.ncbi.nlm.nih.gov/gene/?term=5047
PAFAH2	PAFAH2	platelet activating factor acetylhydrolase 2	5051	2.016037	https://www.ncbi.nlm.nih.gov/gene/?term=5051
PAG1	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1	55824	0.99888706	https://www.ncbi.nlm.nih.gov/gene/?term=55824
PAK3	PAK3	p21 (RAC1) activated kinase 3	5063	3.100909	https://www.ncbi.nlm.nih.gov/gene/?term=5063
PALB2	PALB2	partner and localizer of BRCA2	79728	-0.81637996	https://www.ncbi.nlm.nih.gov/gene/?term=79728
PALD1	PALD1	phosphatase domain containing paladin 1	27143	-0.14356083	https://www.ncbi.nlm.nih.gov/gene/?term=27143
PALM2	PALM2	paralemmin 2	114299	0.21964416	https://www.ncbi.nlm.nih.gov/gene/?term=114299
PAM	PAM	peptidylglycine alpha-amidating monooxygenase	5066	5.479515	https://www.ncbi.nlm.nih.gov/gene/?term=5066
PAMR1	PAMR1	peptidase domain containing associated with muscle regeneration 1	25891	-0.32746145	https://www.ncbi.nlm.nih.gov/gene/?term=25891
PAN2	PAN2	poly(A) specific ribonuclease subunit PAN2	9924	2.757776	https://www.ncbi.nlm.nih.gov/gene/?term=9924
PAN3-AS1	PAN3-AS1	PAN3 antisense RNA 1	100288730	0.38325265	https://www.ncbi.nlm.nih.gov/gene/?term=100288730
PANK2	PANK2	pantothenate kinase 2	80025	2.4543474	https://www.ncbi.nlm.nih.gov/gene/?term=80025
PANK4	PANK4	pantothenate kinase 4	55229	2.310322	https://www.ncbi.nlm.nih.gov/gene/?term=55229
PANX1	PANX1	pannexin 1	24145	4.1043434	https://www.ncbi.nlm.nih.gov/gene/?term=24145
PAPLN	PAPLN	papilin, proteoglycan like sulfated glycoprotein	89932	4.531212	https://www.ncbi.nlm.nih.gov/gene/?term=89932
PAPOLG	PAPOLG	poly(A) polymerase gamma	64895	0.12189957	https://www.ncbi.nlm.nih.gov/gene/?term=64895
PAPPA	PAPPA	pappalysin 1	5069	0.5807466	https://www.ncbi.nlm.nih.gov/gene/?term=5069
PAPSS1	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	9061	1.726495	https://www.ncbi.nlm.nih.gov/gene/?term=9061
PAQR4	PAQR4	progestin and adipoQ receptor family member 4	124222	-0.19852076	https://www.ncbi.nlm.nih.gov/gene/?term=124222
PAQR8	PAQR8	progestin and adipoQ receptor family member 8	85315	-0.6853367	https://www.ncbi.nlm.nih.gov/gene/?term=85315
PARD3	PARD3	par-3 family cell polarity regulator	56288	8.803883	https://www.ncbi.nlm.nih.gov/gene/?term=56288
PARD3B	PARD3B	par-3 family cell polarity regulator beta	117583	2.0949075	https://www.ncbi.nlm.nih.gov/gene/?term=117583
PARG	PARG	poly(ADP-ribose) glycohydrolase	8505	0.81637996	https://www.ncbi.nlm.nih.gov/gene/?term=8505
PARP15	PARP15	poly(ADP-ribose) polymerase family member 15	165631	0.14038254	https://www.ncbi.nlm.nih.gov/gene/?term=165631
PARP16	PARP16	poly(ADP-ribose) polymerase family member 16	54956	0.9270088	https://www.ncbi.nlm.nih.gov/gene/?term=54956
PARP2	PARP2	poly(ADP-ribose) polymerase 2	10038	2.5018017	https://www.ncbi.nlm.nih.gov/gene/?term=10038
PARP8	PARP8	poly(ADP-ribose) polymerase family member 8	79668	3.5511746	https://www.ncbi.nlm.nih.gov/gene/?term=79668
PARP9	PARP9	poly(ADP-ribose) polymerase family member 9	83666	7.780205	https://www.ncbi.nlm.nih.gov/gene/?term=83666
PARS2	PARS2	prolyl-tRNA synthetase 2, mitochondrial	25973	-0.51649624	https://www.ncbi.nlm.nih.gov/gene/?term=25973
PARVG	PARVG	parvin gamma	64098	0.51375806	https://www.ncbi.nlm.nih.gov/gene/?term=64098
PASK	PASK	PAS domain containing serine/threonine kinase	23178	-2.4655204	https://www.ncbi.nlm.nih.gov/gene/?term=23178
PATL2	PATL2	PAT1 homolog 2	197135	-0.14331634	https://www.ncbi.nlm.nih.gov/gene/?term=197135
PAXBP1	PAXBP1	PAX3 and PAX7 binding protein 1	94104	1.7735336	https://www.ncbi.nlm.nih.gov/gene/?term=94104
PAXBP1-AS1	PAXBP1-AS1	PAXBP1 antisense RNA 1	100506215	-0.20700435	https://www.ncbi.nlm.nih.gov/gene/?term=100506215
PBK	PBK	PDZ binding kinase	55872	-0.3027197	https://www.ncbi.nlm.nih.gov/gene/?term=55872
PBLD	PBLD	phenazine biosynthesis like protein domain containing	64081	1.5722013	https://www.ncbi.nlm.nih.gov/gene/?term=64081
PBRM1	PBRM1	polybromo 1	55193	2.8507288	https://www.ncbi.nlm.nih.gov/gene/?term=55193
PBX3	PBX3	PBX homeobox 3	5090	0.9950975	https://www.ncbi.nlm.nih.gov/gene/?term=5090
PC	PC	pyruvate carboxylase	5091	0.78557503	https://www.ncbi.nlm.nih.gov/gene/?term=5091
PCDH17	PCDH17	protocadherin 17	27253	4.959474	https://www.ncbi.nlm.nih.gov/gene/?term=27253
PCDH18	PCDH18	protocadherin 18	54510	-0.104981296	https://www.ncbi.nlm.nih.gov/gene/?term=54510
PCDH7	PCDH7	protocadherin 7	5099	7.1946416	https://www.ncbi.nlm.nih.gov/gene/?term=5099
PCDH9	PCDH9	protocadherin 9	5101	-0.44456914	https://www.ncbi.nlm.nih.gov/gene/?term=5101
PCDHA12	PCDHA12	protocadherin alpha 12	56137	0.7549168	https://www.ncbi.nlm.nih.gov/gene/?term=56137
PCDHA4	PCDHA4	protocadherin alpha 4	56144	0.2794204	https://www.ncbi.nlm.nih.gov/gene/?term=56144
PCDHA6	PCDHA6	protocadherin alpha 6	56142	0.19213973	https://www.ncbi.nlm.nih.gov/gene/?term=56142
PCDHB15	PCDHB15	protocadherin beta 15	56121	0.09048342	https://www.ncbi.nlm.nih.gov/gene/?term=56121
PCDHB4	PCDHB4	protocadherin beta 4	56131	0.11067777	https://www.ncbi.nlm.nih.gov/gene/?term=56131
PCDHB5	PCDHB5	protocadherin beta 5	26167	1.2149373	https://www.ncbi.nlm.nih.gov/gene/?term=26167
PCDHGB5	PCDHGB5	protocadherin gamma subfamily B, 5	56101	1.4775373	https://www.ncbi.nlm.nih.gov/gene/?term=56101
PCDHGB6	PCDHGB6	protocadherin gamma subfamily B, 6	56100	0.79929054	https://www.ncbi.nlm.nih.gov/gene/?term=56100
PCIF1	PCIF1	PDX1 C-terminal inhibiting factor 1	63935	2.6794925	https://www.ncbi.nlm.nih.gov/gene/?term=63935
PCK2	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial	5106	2.7342079	https://www.ncbi.nlm.nih.gov/gene/?term=5106
PCLO	PCLO	piccolo presynaptic cytomatrix protein	27445	1.1003233	https://www.ncbi.nlm.nih.gov/gene/?term=27445
PCMTD2	PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2	55251	-1.3493544	https://www.ncbi.nlm.nih.gov/gene/?term=55251
PCNT	PCNT	pericentrin	5116	2.7983115	https://www.ncbi.nlm.nih.gov/gene/?term=5116
PCOLCE2	PCOLCE2	procollagen C-endopeptidase enhancer 2	26577	-0.41388646	https://www.ncbi.nlm.nih.gov/gene/?term=26577
PCSK2	PCSK2	proprotein convertase subtilisin/kexin type 2	5126	2.9495492	https://www.ncbi.nlm.nih.gov/gene/?term=5126
PCSK5	PCSK5	proprotein convertase subtilisin/kexin type 5	5125	5.3997893	https://www.ncbi.nlm.nih.gov/gene/?term=5125
PCSK6	PCSK6	proprotein convertase subtilisin/kexin type 6	5046	0.6685651	https://www.ncbi.nlm.nih.gov/gene/?term=5046
PCSK7	PCSK7	proprotein convertase subtilisin/kexin type 7	9159	2.011465	https://www.ncbi.nlm.nih.gov/gene/?term=9159
PCYOX1	PCYOX1	prenylcysteine oxidase 1	51449	3.860251	https://www.ncbi.nlm.nih.gov/gene/?term=51449
PCYOX1L	PCYOX1L	prenylcysteine oxidase 1 like	78991	0.116912104	https://www.ncbi.nlm.nih.gov/gene/?term=78991
PDCD1LG2	PDCD1LG2	programmed cell death 1 ligand 2	80380	0.06576611	https://www.ncbi.nlm.nih.gov/gene/?term=80380
PDCD2L	PDCD2L	programmed cell death 2 like	84306	0.19006163	https://www.ncbi.nlm.nih.gov/gene/?term=84306
PDCD7	PDCD7	programmed cell death 7	10081	1.1337687	https://www.ncbi.nlm.nih.gov/gene/?term=10081
PDE10A	PDE10A	phosphodiesterase 10A	10846	-0.43562105	https://www.ncbi.nlm.nih.gov/gene/?term=10846
PDE1A	PDE1A	phosphodiesterase 1A	5136	-0.49830666	https://www.ncbi.nlm.nih.gov/gene/?term=5136
PDE2A	PDE2A	phosphodiesterase 2A	5138	-0.14028475	https://www.ncbi.nlm.nih.gov/gene/?term=5138
PDE4A	PDE4A	phosphodiesterase 4A	5141	1.610903	https://www.ncbi.nlm.nih.gov/gene/?term=5141
PDE4B	PDE4B	phosphodiesterase 4B	5142	1.1483889	https://www.ncbi.nlm.nih.gov/gene/?term=5142
PDE4C	PDE4C	phosphodiesterase 4C	5143	3.4098387	https://www.ncbi.nlm.nih.gov/gene/?term=5143
PDE5A	PDE5A	phosphodiesterase 5A	8654	0.29518962	https://www.ncbi.nlm.nih.gov/gene/?term=8654
PDE7B	PDE7B	phosphodiesterase 7B	27115	0.055277765	https://www.ncbi.nlm.nih.gov/gene/?term=27115
PDE8A	PDE8A	phosphodiesterase 8A	5151	3.9466026	https://www.ncbi.nlm.nih.gov/gene/?term=5151
PDE8B	PDE8B	phosphodiesterase 8B	8622	-2.0088003	https://www.ncbi.nlm.nih.gov/gene/?term=8622
PDGFB	PDGFB	platelet derived growth factor subunit B	5155	0.74200803	https://www.ncbi.nlm.nih.gov/gene/?term=5155
PDGFD	PDGFD	platelet derived growth factor D	80310	1.2361585	https://www.ncbi.nlm.nih.gov/gene/?term=80310
PDGFRA	PDGFRA	platelet derived growth factor receptor alpha	5156	0.071511485	https://www.ncbi.nlm.nih.gov/gene/?term=5156
PDGFRB	PDGFRB	platelet derived growth factor receptor beta	5159	-0.141116	https://www.ncbi.nlm.nih.gov/gene/?term=5159
PDIA2	PDIA2	protein disulfide isomerase family A member 2	64714	-0.22226013	https://www.ncbi.nlm.nih.gov/gene/?term=64714
PDIK1L	PDIK1L	PDLIM1 interacting kinase 1 like	149420	-0.08737847	https://www.ncbi.nlm.nih.gov/gene/?term=149420
PDK2	PDK2	pyruvate dehydrogenase kinase 2	5164	1.4063191	https://www.ncbi.nlm.nih.gov/gene/?term=5164
PDK3	PDK3	pyruvate dehydrogenase kinase 3	5165	0.8460603	https://www.ncbi.nlm.nih.gov/gene/?term=5165
PDK4	PDK4	pyruvate dehydrogenase kinase 4	5166	-0.8086298	https://www.ncbi.nlm.nih.gov/gene/?term=5166
PDLIM2	PDLIM2	PDZ and LIM domain 2	64236	8.262864	https://www.ncbi.nlm.nih.gov/gene/?term=64236
PDP2	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	57546	0.11808562	https://www.ncbi.nlm.nih.gov/gene/?term=57546
PDPN	PDPN	podoplanin	10630	-0.008141307	https://www.ncbi.nlm.nih.gov/gene/?term=10630
PDPR	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit	55066	1.221465	https://www.ncbi.nlm.nih.gov/gene/?term=55066
PDXP	PDXP	pyridoxal phosphatase	57026	0.70179045	https://www.ncbi.nlm.nih.gov/gene/?term=57026
PDZD2	PDZD2	PDZ domain containing 2	23037	5.4670954	https://www.ncbi.nlm.nih.gov/gene/?term=23037
PDZD3	PDZD3	PDZ domain containing 3	79849	-0.16434194	https://www.ncbi.nlm.nih.gov/gene/?term=79849
PDZRN3	PDZRN3	PDZ domain containing ring finger 3	23024	-0.103294365	https://www.ncbi.nlm.nih.gov/gene/?term=23024
PEAK1	PEAK1	pseudopodium enriched atypical kinase 1	79834	2.036549	https://www.ncbi.nlm.nih.gov/gene/?term=79834
PECAM1	PECAM1	platelet and endothelial cell adhesion molecule 1	5175	-0.055742282	https://www.ncbi.nlm.nih.gov/gene/?term=5175
PECR	PECR	peroxisomal trans-2-enoyl-CoA reductase	55825	2.4806783	https://www.ncbi.nlm.nih.gov/gene/?term=55825
PEG10	PEG10	paternally expressed 10	23089	1.1029882	https://www.ncbi.nlm.nih.gov/gene/?term=23089
PEG3	PEG3	paternally expressed 3	5178	0.23876278	https://www.ncbi.nlm.nih.gov/gene/?term=5178
PELI2	PELI2	pellino E3 ubiquitin protein ligase family member 2	57161	1.1119119	https://www.ncbi.nlm.nih.gov/gene/?term=57161
PER1	PER1	period circadian regulator 1	5187	4.3198314	https://www.ncbi.nlm.nih.gov/gene/?term=5187
PER3	PER3	period circadian regulator 3	8863	1.5837165	https://www.ncbi.nlm.nih.gov/gene/?term=8863
PERP	PERP	PERP, TP53 apoptosis effector	64065	0.2024325	https://www.ncbi.nlm.nih.gov/gene/?term=64065
PEX1	PEX1	peroxisomal biogenesis factor 1	5189	1.4586387	https://www.ncbi.nlm.nih.gov/gene/?term=5189
PEX11A	PEX11A	peroxisomal biogenesis factor 11 alpha	8800	-0.48796502	https://www.ncbi.nlm.nih.gov/gene/?term=8800
PEX12	PEX12	peroxisomal biogenesis factor 12	5193	0.14429428	https://www.ncbi.nlm.nih.gov/gene/?term=5193
PEX5	PEX5	peroxisomal biogenesis factor 5	5830	0.42095202	https://www.ncbi.nlm.nih.gov/gene/?term=5830
PEX6	PEX6	peroxisomal biogenesis factor 6	5190	0.7452841	https://www.ncbi.nlm.nih.gov/gene/?term=5190
PEX7	PEX7	peroxisomal biogenesis factor 7	5191	2.7963068	https://www.ncbi.nlm.nih.gov/gene/?term=5191
PFKFB2	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	5208	2.7422514	https://www.ncbi.nlm.nih.gov/gene/?term=5208
PGAP1	PGAP1	post-GPI attachment to proteins 1	80055	-1.2265747	https://www.ncbi.nlm.nih.gov/gene/?term=80055
PGAP2	PGAP2	post-GPI attachment to proteins 2	27315	0.8749827	https://www.ncbi.nlm.nih.gov/gene/?term=27315
PGAP3	PGAP3	post-GPI attachment to proteins 3	93210	4.4761543	https://www.ncbi.nlm.nih.gov/gene/?term=93210
PGBD1	PGBD1	piggyBac transposable element derived 1	84547	0.28511688	https://www.ncbi.nlm.nih.gov/gene/?term=84547
PGBD2	PGBD2	piggyBac transposable element derived 2	267002	0.96189666	https://www.ncbi.nlm.nih.gov/gene/?term=267002
PGBD3	PGBD3	piggyBac transposable element derived 3	267004	0.07109586	https://www.ncbi.nlm.nih.gov/gene/?term=267004
PGBD4	PGBD4	piggyBac transposable element derived 4	161779	0.4250349	https://www.ncbi.nlm.nih.gov/gene/?term=161779
PGBD5	PGBD5	piggyBac transposable element derived 5	79605	1.144306	https://www.ncbi.nlm.nih.gov/gene/?term=79605
PGF	PGF	placental growth factor	5228	1.0706675	https://www.ncbi.nlm.nih.gov/gene/?term=5228
PGM1	PGM1	phosphoglucomutase 1	5236	6.144071	https://www.ncbi.nlm.nih.gov/gene/?term=5236
PGR	PGR	progesterone receptor	5241	-5.704318	https://www.ncbi.nlm.nih.gov/gene/?term=5241
PGRMC2	PGRMC2	progesterone receptor membrane component 2	10424	2.5341468	https://www.ncbi.nlm.nih.gov/gene/?term=10424
PHACTR3	PHACTR3	phosphatase and actin regulator 3	116154	-1.0499597	https://www.ncbi.nlm.nih.gov/gene/?term=116154
PHC2	PHC2	polyhomeotic homolog 2	1912	3.6288226	https://www.ncbi.nlm.nih.gov/gene/?term=1912
PHF1	PHF1	PHD finger protein 1	5252	5.884209	https://www.ncbi.nlm.nih.gov/gene/?term=5252
PHF12	PHF12	PHD finger protein 12	57649	0.27308828	https://www.ncbi.nlm.nih.gov/gene/?term=57649
PHF13	PHF13	PHD finger protein 13	148479	3.0399592	https://www.ncbi.nlm.nih.gov/gene/?term=148479
PHF14	PHF14	PHD finger protein 14	9678	2.6508145	https://www.ncbi.nlm.nih.gov/gene/?term=9678
PHF6	PHF6	PHD finger protein 6	84295	0.32154495	https://www.ncbi.nlm.nih.gov/gene/?term=84295
PHF7	PHF7	PHD finger protein 7	51533	0.8554729	https://www.ncbi.nlm.nih.gov/gene/?term=51533
PHF8	PHF8	PHD finger protein 8	23133	2.8355708	https://www.ncbi.nlm.nih.gov/gene/?term=23133
PHGDH	PHGDH	phosphoglycerate dehydrogenase	26227	6.1521635	https://www.ncbi.nlm.nih.gov/gene/?term=26227
PHIP	PHIP	pleckstrin homology domain interacting protein	55023	2.8654711	https://www.ncbi.nlm.nih.gov/gene/?term=55023
PHKA1	PHKA1	phosphorylase kinase regulatory subunit alpha 1	5255	0.46109626	https://www.ncbi.nlm.nih.gov/gene/?term=5255
PHKA2	PHKA2	phosphorylase kinase regulatory subunit alpha 2	5256	1.5339396	https://www.ncbi.nlm.nih.gov/gene/?term=5256
PHKG2	PHKG2	phosphorylase kinase catalytic subunit gamma 2	5261	6.621694	https://www.ncbi.nlm.nih.gov/gene/?term=5261
